id;name;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;city
1344243;Sunny Garden Suite, Perfect Locale;7292289;94118;37.78517;-122.46989;Entire home/apt;169;5;118;2023-02-09;1.02;2;34;20;San Francisco
23371451;Explore Golden Gate Park at a Mid-century Guest Suite;18351762;94122;37.75938;-122.50566;Entire home/apt;145;30;77;2022-11-24;1.37;1;32;3;San Francisco
600784161213735620;Gorgeous Luxe 2B 2Ba PacificHts VIEWcondo Monthly;23255336;94115;37.79471;-122.43114;Entire home/apt;284;30;0;0;0.0;1;278;0;San Francisco
36608550;Sojourn on Q | DuPont Circle;39930655;20036;38.91;-77.03804;Entire home/apt;330;30;116;2023-03-03;2.61;173;224;20;Washington D.C.
16343789;Gorgeous 3-Level Historic Charm in Georgetown;21421893;20007;38.9027;-77.06417;Entire home/apt;199;1;106;2023-03-15;1.48;1;18;50;Washington D.C.
7027139;☆BEACHSIDE/PARKSIDE LUXURY SUITE☆;34592529;94122;37.76334;-122.50747;Private room;190;30;38;2020-01-17;0.41;1;359;0;San Francisco
790778739346756455;Noe Valley garden view;3645383;94131;37.74269;-122.42855;Private room;55;2;3;2023-01-16;1.36;3;18;3;San Francisco
29074698;STUNNING CAPITOL HILL Apt Steps from Union Station;198612938;20001;38.89749;-77.01127;Entire home/apt;75;31;199;2022-12-17;3.68;3;60;18;Washington D.C.
36856141;SoMa 1BR w/ Gym, Patio, BBQ, nr BART;107434423;94103;37.77368;-122.40925;Entire home/apt;185;31;0;0;0.0;138;320;0;San Francisco
33275075;Urban Chic 4BR Perfect for Families-w/Parking!;105811458;20020;38.87366;-76.97287;Entire home/apt;364;3;65;2023-02-17;1.37;1;306;19;Washington D.C.
8967165;Rock Creek Park Residence~ Parking!;46630199;20015;38.96866;-77.05639;Entire home/apt;128;2;152;2023-02-10;1.71;94;158;25;Washington D.C.
6684182;Grand Victorian, Family-Friendly w/ Hot Tub;5042067;94110;37.75553;-122.41424;Entire home/apt;695;2;97;2023-02-03;1.03;1;193;42;San Francisco
5661282;Private Room/Private Bathroom NW DC;29347194;20001;38.90834;-77.01523;Private room;120;1;89;2023-03-16;0.92;1;267;15;Washington D.C.
23684260;All yours, a loved home in Bernal.;24053387;94110;37.74662;-122.41717;Entire home/apt;182;30;10;2020-01-03;0.18;1;0;0;San Francisco
29684194;Luxury & Modernity in the Sky w Gym, Free Laundry;10456230;94102;37.77811;-122.41624;Entire home/apt;151;30;145;2022-09-29;2.77;2;0;4;San Francisco
41342070;Walk to Capitol from Architectural Gem - Unit A;84513560;20003;38.88446;-76.98954;Entire home/apt;195;3;107;2023-03-04;2.78;1;67;47;Washington D.C.
729790583130102508;2BR Executive High Ceiling King Suite w/ Bay Views;115109717;94134;37.7169791;-122.4077305;Entire home/apt;318;1;10;2023-01-29;2.17;2;160;10;San Francisco
17305040;Entire Private Guest Suite;1590064;94110;37.7473030090332;-122.40970611572266;Entire home/apt;135;6;233;2022-12-12;3.17;2;65;30;San Francisco
3635540;Capitol Hill family friendly for 4 w/ full kitchen;18332074;20003;38.88426;-76.97856;Entire home/apt;118;3;158;2023-03-10;1.62;1;55;31;Washington D.C.
41560862;Great Hayes Valley Studio (#8);3977854;94102;37.77802;-122.42431;Entire home/apt;115;30;15;2023-02-05;0.45;6;333;8;San Francisco
41931319;#aF15 Private room for 1-2 near Union Sq/Downtown;267895362;94109;37.79122;-122.42014;Private room;50;365;0;0;0.0;55;365;0;San Francisco
28646312;The Frosted Castle At West End;104464656;20037;38.90318;-77.04887;Private room;814;2;105;2023-03-06;2.11;2;278;38;Washington D.C.
807444618171465048;379 - Luxury 3B3B by Zoo, SFSU, Stonestown & Beach;83952688;94132;37.73216782668477;-122.49638830490989;Entire home/apt;242;2;0;0;0.0;1;162;0;San Francisco
681252074960148968;Deluxe mini suite in hotel near Union Square;245447609;94109;37.7889904;-122.4127915;Entire home/apt;350;3;1;2022-09-23;0.18;7;217;1;San Francisco
21298312;Serene Victorian with Views in Noe Valley;2721741;94131;37.74033;-122.4304;Entire home/apt;300;30;10;2022-11-01;0.19;1;167;2;San Francisco
18602265;Beach Getaway:   Spacious Studio w/Kitchenette;795382;94122;37.75903;-122.49855;Entire home/apt;162;2;412;2023-03-05;6.02;1;261;70;San Francisco
777464454828895057;STR#1 Cozy bedroom with a roofdeck;35168393;94109;37.78814;-122.42552;Private room;86;1;3;2023-01-16;1.64;13;25;3;San Francisco
12111957;The Bartlett QUEEN;17042045;94102;37.78578;-122.40757;Private room;89;1;68;2022-03-09;0.81;46;57;1;San Francisco
40116682;Retro-inspired Chinatown pad with iconic SF views;8097561;94108;37.7936;-122.4075;Private room;199;1;158;2023-02-20;4.07;2;249;16;San Francisco
12515810;Private Studio in Potrero Hill;23865374;94107;37.75362;-122.4018;Private room;78;30;129;2023-02-07;1.57;1;0;3;San Francisco
16830544;Private bedroom, Foggy Bottom metro, heart of DC;4794122;20037;38.90324;-77.05234;Private room;160;31;21;2018-10-13;0.29;1;0;0;Washington D.C.
18291265;Private Access with en-suite bathroom near beach;5254975;94116;37.73823;-122.48479;Private room;112;2;135;2023-01-02;2.01;1;179;32;San Francisco
19933216;WALK TO ALL! AMAZING MISSION 2BR W/ PRIVATE DECK;83929576;94110;37.7635;-122.42509;Entire home/apt;210;30;42;2018-11-20;0.63;1;0;0;San Francisco
45238481;Garden Apt in Ideal Mission District;2567585;94110;37.76203;-122.42457;Entire home/apt;204;3;14;2022-01-02;0.67;1;0;0;San Francisco
815855;People's Place 3 - Convention Center;50148;20001;38.90881;-77.02255;Entire home/apt;65;31;161;2022-12-16;1.33;3;365;2;Washington D.C.
692931034929679780;Bart/Muni, SFSU, CCSF, Whole Foods,  pet friendly;4344170;94112;37.72243;-122.46061;Private room;80;2;2;2022-09-15;0.33;2;342;2;San Francisco
611080712887567223;Best City Location Beautiful Victorian Room;455404058;94117;37.77089;-122.43063;Private room;135;2;46;2023-02-20;4.41;2;32;46;San Francisco
19381762;Private luxury in Columbia Heights DC is open;108164897;20009;38.92507;-77.02931;Entire home/apt;113;2;348;2023-03-13;5.04;1;222;68;Washington D.C.
39113720;Closest Room to UCSF Medical Center;150975;94117;37.76538;-122.45611;Private room;145;30;0;0;0.0;1;365;0;San Francisco
34253243;Huge 3 Bedroom Condo in the Heart of Noe Valley;10441135;94114;37.75199;-122.4272;Entire home/apt;520;3;9;2020-02-28;0.21;1;0;0;San Francisco
49217813;Queen Garden Room Near UCSF and Golden Gate Park;43918217;94117;37.76525;-122.45355;Private room;77;30;4;2022-08-06;0.19;8;195;1;San Francisco
21187925;Chic, sun-drenched studio w/views and parking.;5611653;94124;37.73452;-122.39793;Entire home/apt;149;1;235;2023-02-26;3.59;2;155;38;San Francisco
14029388;Charming Sunny Studio Blocks from Union Square!;4430421;94102;37.78374;-122.41007;Entire home/apt;81;30;2;2022-04-01;0.11;154;153;1;San Francisco
727866;Outer Sunset Guest Suite Near SF Ocean Beach;1743076;94116;37.747253;-122.504105;Entire home/apt;158;1;563;2023-02-21;4.45;1;138;56;San Francisco
37398889;1BR Queen Suite + PARKING pad FiberOptics Internet;280636;20317;38.93209;-77.01834;Entire home/apt;89;3;71;2023-03-02;1.62;1;62;19;Washington D.C.
10634387;Quiet, private top flr w/hot tub, views, king beds;9194713;94134;37.71799;-122.40414;Entire home/apt;398;2;94;2022-11-27;2.05;6;252;12;San Francisco
982298;Beachfront urban Oasis - 6 beds, hot tub;5380962;94122;37.7516;-122.50727;Entire home/apt;795;4;95;2022-11-07;0.8;1;242;12;San Francisco
10454172;Clean and Cozy 1BR Noe Valley Private Home;53861511;94114;37.74994;-122.44068;Entire home/apt;117;30;14;2023-02-07;0.18;1;178;4;San Francisco
11866275;#1 Foggy Bottom/Georgetown Apartment;58166745;20037;38.90332;-77.05329;Entire home/apt;151;1;303;2023-03-04;3.56;5;234;33;Washington D.C.
26467861;Location, Privacy and Elegance   - U Street Area;5717655;20001;38.91633;-77.0235;Private room;220;3;44;2022-10-20;0.77;2;322;9;Washington D.C.
8033268;Downtown Union Sq TS/Hotel Studio;6346492;94102;37.78838;-122.41132;Private room;180;2;5;2016-10-08;0.06;29;0;0;San Francisco
36565347;Inn at the Opera Opera Suite;266083019;94102;37.7787601;-122.4222545;Private room;198;1;0;0;0.0;9;247;0;San Francisco
49933964;SF Private entry 1bed1bath onsite parking /laundry;390856735;94134;37.71018;-122.40372;Entire home/apt;79;30;2;2022-11-19;0.17;3;15;2;San Francisco
22528979;Spacious Private Bedroom w. Bath at DC's Gateway;25757262;20018;38.92133;-76.95899;Private room;65;31;4;2018-05-20;0.06;1;0;0;Washington D.C.
49634255;Beautiful contemporary studio;21635985;94109;37.8056968826474;-122.42375903584218;Entire home/apt;110;30;0;0;0.0;1;242;0;San Francisco
36313431;Sunny clean studio;53358593;94122;37.7613229;-122.4965406;Private room;139;1;6;2022-12-11;1.08;1;308;6;San Francisco
15092261;Uniquely Styled Eclectic House in the Heart of DC;25338996;20011;38.93924;-77.03108;Entire home/apt;265;2;71;2023-03-18;0.95;1;270;32;Washington D.C.
52620201;Modern Richmond Flat, Great Location!;26590702;94121;37.78453;-122.48419;Entire home/apt;200;30;14;2022-11-02;0.9;1;344;6;San Francisco
659364174820425154;Top Floor 2 BR (Artist Loft & Cozy Coit) w/ View;466577367;94133;37.805077;-122.4119729;Private room;250;1;5;2022-10-23;0.71;2;169;5;San Francisco
38687842;Private Room in newly renovated home in DC;98438550;20002;38.9184;-76.99991;Private room;60;3;38;2023-03-02;0.91;2;4;9;Washington D.C.
36868032;SoMa 1BR w/ W/D & Lounge nr Muni;107434423;94103;37.7808;-122.41183;Entire home/apt;166;31;2;2022-01-30;0.12;138;336;0;San Francisco
21231393;Remodeled Top Floor Downtown Studio!;4430421;94109;37.78593;-122.41463;Entire home/apt;91;30;2;2021-09-26;0.05;154;177;0;San Francisco
5589;Cozy apt in Adams Morgan;6527;20009;38.91887;-77.04008;Entire home/apt;75;42;95;2020-03-05;0.58;1;106;0;Washington D.C.
7785897;Sunnyside Bayview Heights Suite;40970701;94124;37.72013;-122.39822;Entire home/apt;68;1;74;2023-02-19;1.45;1;104;5;San Francisco
35091842;Red Victorian: Neptune top bunk, Hula Hoop Room;117141107;94117;37.77137;-122.44474;Shared room;39;1;15;2020-01-01;0.33;43;0;0;San Francisco
37212596;Spacious & Modern Apt in Historic Neighborhood;74232959;20001;38.92159;-77.01086;Entire home/apt;107;2;270;2023-03-17;6.44;1;25;89;Washington D.C.
6224858;Stylish Family Home near the Presidio;2927013;94118;37.78571;-122.46154;Entire home/apt;550;3;46;2022-02-21;0.49;1;0;0;San Francisco
685806932642961390;Private Suite in Serene Home - Views, Free Parking;1917940;94127;37.73533;-122.46146;Private room;120;1;9;2023-02-23;1.33;1;177;9;San Francisco
662395884586247859;Lovely private room in downtown SF near Union Sq;467279403;94109;37.79052;-122.41493;Private room;63;1;39;2023-02-19;5.0;2;349;39;San Francisco
582670400236762539;Exquisite home with a lovely garden;251124879;94114;37.76366;-122.44298;Entire home/apt;250;30;0;0;0.0;1;129;0;San Francisco
36940209;On DCs Doorstep! Family Friendly 2 bed Cap Hill Ap;46630199;20002;38.89242;-76.99995;Entire home/apt;383;2;111;2023-03-12;2.54;94;143;47;Washington D.C.
38092385;Comfy, New English Basement Near Union Mkt & H St;289121125;20002;38.9059;-76.98583;Entire home/apt;98;2;78;2023-03-05;1.83;1;112;20;Washington D.C.
3716504;The Buddha Room in 1906 SF Victorian;4843181;94110;37.749;-122.42244;Private room;95;5;161;2023-02-11;1.54;3;31;8;San Francisco
39650278;Curious Carriage House~WALK 2 Conv Ctr;46630199;20001;38.9117;-77.02431;Entire home/apt;167;2;81;2023-03-10;1.98;94;178;35;Washington D.C.
6957662;Modern, private, separate apartment & garden.;36481063;94114;37.74955;-122.43591;Entire home/apt;212;5;149;2023-01-27;1.59;1;340;22;San Francisco
831231289452480123;Master Suite on Ashbury Heights (2br/1ba, ensuite);19861970;94117;37.76544213705501;-122.44668725117822;Private room;475;30;0;0;0.0;3;170;0;San Francisco
39523440;The Marker San Francisco, Deluxe Two Double Room;303141126;94102;37.78712;-122.413;Private room;179;1;0;0;0.0;5;198;0;San Francisco
15132389;Beautiful Capitol Hill / H Street 1BD with Parking;21797257;20002;38.89445;-76.98305;Entire home/apt;95;31;6;2017-02-19;0.08;2;0;0;Washington D.C.
30816842;Sun Filled Garden Room With En Suite Bath on Potrero Hill;3617002;94107;37.76258;-122.4042;Private room;124;1;145;2023-02-24;2.91;7;78;57;San Francisco
41940743;Contemporary, smart, secure home with City views;197365826;94114;37.75908;-122.44428;Entire home/apt;128;31;10;2023-02-05;0.31;1;234;6;San Francisco
30564588;⭐️Clean & Comfy Victorian Suite⭐️ Best SF Location⭐️;203065170;94117;37.77106;-122.43258;Private room;109;30;205;2022-08-01;3.98;14;0;1;San Francisco
32590109;Fantastic location in Union Square-The Donatello;64646820;94102;37.78807;-122.40925;Private room;241;2;33;2022-10-20;0.68;38;16;5;San Francisco
29610726;Noe Valley Light filled  Home;10353586;94114;37.74892;-122.42976;Entire home/apt;300;4;2;2022-09-23;0.04;1;42;1;San Francisco
32867573;Cute & Cozy Room - near BART Station;103884979;94103;37.77628;-122.41507;Hotel room;91;1;55;2023-02-23;1.18;14;14;18;San Francisco
572671977060845792;San Francisco Retreat with Views;209113456;94112;37.71614;-122.45306;Entire home/apt;199;31;0;0;0.0;1;0;0;San Francisco
7547751;Sunny 1BR Garden Apartment;39382395;20016;38.93481;-77.0986;Entire home/apt;70;31;3;2022-08-23;0.07;1;77;2;Washington D.C.
8741535;Cozy 1BR Suite close to Rock Creek;45858892;20012;38.99066;-77.04364;Private room;80;2;47;2023-03-10;0.63;1;330;18;Washington D.C.
16336782;Large Studio Near Golden Gate Park, Many Options!;106951010;94122;37.76404;-122.48881;Entire home/apt;219;2;163;2023-02-27;2.2;1;60;39;San Francisco
41528513;Centrally Located Beautiful Condo;118244024;20036;38.90802;-77.0467;Entire home/apt;95;31;235;2023-01-22;6.23;2;251;59;Washington D.C.
20450156;Relax in a Luxury Master Suite - Private Bathroom;145873215;94107;37.78167;-122.39657;Private room;99;5;127;2023-02-19;1.9;2;27;22;San Francisco
41690134;Wyndham Deluxe 1BR ApartHotel #1 - Walk to RSA!;5805679;94109;37.788;-122.41391;Entire home/apt;699;3;2;2022-06-09;0.05;29;0;1;San Francisco
15935211;DC Imagined  - 1.9 miles to Nat'l Mall;102225058;20009;38.92202;-77.04029;Entire home/apt;175;31;33;2022-04-01;0.44;1;88;1;Washington D.C.
1407284;1 bedroom Suite in Columbia Heights;2231801;20009;38.92489;-77.02806;Private room;45;31;30;2021-11-30;0.36;2;0;0;Washington D.C.
54106100;Tranquil Outer Sunset Studio by the Sea;32790552;94116;37.73887;-122.50299;Entire home/apt;110;2;58;2023-03-05;5.65;1;79;58;San Francisco
1195374;Stylish Condo in Desirable Mission Dolores;5024596;94114;37.7689;-122.42765;Entire home/apt;140;45;3;2021-09-01;0.11;1;0;0;San Francisco
52952950;Sunny ground level apt with access to huge yard;46613919;94122;37.76127;-122.48543;Entire home/apt;95;30;3;2022-10-15;0.21;4;336;2;San Francisco
42067678;Studio Suite in SF's luxurious Donatello;20704144;94102;37.78759;-122.40947;Private room;162;2;32;2023-02-16;0.87;20;10;20;San Francisco
27634232;Guest-studio with private entrance. Free parking.;19338074;94131;37.75566;-122.44951;Entire home/apt;249;2;195;2022-11-15;3.55;2;93;34;San Francisco
52425756;Victorian room with a nice yard;420182099;94115;37.77999;-122.43987;Private room;42;30;3;2023-02-16;0.41;10;278;3;San Francisco
23670148;Private bedroom;177085783;20011;38.9579;-77.01328;Private room;47;31;44;2022-11-18;0.73;6;365;5;Washington D.C.
31985315;Haight Street Annex;13471395;94117;37.77022;-122.44869;Entire home/apt;130;30;7;2022-12-22;0.19;5;159;4;San Francisco
42121425;1 Bedroom Suite in the Heart of San Francisco;20704144;94102;37.77938;-122.42154;Entire home/apt;144;2;20;2023-02-03;1.74;20;12;20;San Francisco
5858;Creative Sanctuary;8904;94110;37.74474;-122.42089;Entire home/apt;235;30;111;2017-08-06;0.66;1;365;0;San Francisco
765607313105454031;Newly Remodeled Private Room in San Francisco;20364955;94112;37.71047;-122.4433;Private room;55;1;1;2023-02-26;1.0;3;276;1;San Francisco
16557144;Spectacular Designer Residence - Blagden House;15784084;20001;38.90811;-77.02625;Entire home/apt;2500;5;2;2022-05-16;0.03;1;363;1;Washington D.C.
41886832;Entire 2-bedroom. Golden Gate Park. In-Law;79715071;94121;37.77843;-122.48539;Entire home/apt;78;30;4;2022-07-13;0.28;9;9;2;San Francisco
132441;Instill the Chill on Bernal Hill  *LGBTQ-friendly*;650862;94110;37.73987;-122.4234;Private room;82;1;180;2023-01-11;1.26;1;165;27;San Francisco
21579309;Inn at the Opera Hotel Room;47514427;94102;37.77864;-122.42226;Private room;205;2;27;2019-11-22;0.43;27;11;0;San Francisco
18868200;Zen House-1 Bedroom, Private Bath & Deck;18657916;20003;38.88815;-76.97168;Private room;125;1;2;2022-06-20;0.22;4;359;2;Washington D.C.
33457138;Sparkling Clean w/ Private Bath & Private Entry;694440;94114;37.76347;-122.44245;Private room;163;2;145;2023-02-20;3.04;2;57;43;San Francisco
14299097;Modern 4Bd Edwardian Renovated Condo Flat;10162964;94110;37.75748;-122.42204;Entire home/apt;333;30;16;2022-12-21;0.21;5;211;2;San Francisco
36928742;31C- Cozy Room Fits 3 near Glen Park BART;219791143;94112;37.73206;-122.42837;Private room;59;2;138;2022-12-19;3.13;8;171;40;San Francisco
19680922;Classic 20's  boutique apt. with charming updates;12703126;94108;37.79294;-122.40806;Entire home/apt;105;30;13;2023-02-09;0.21;6;151;1;San Francisco
41151596;*Full & Twin Private Bed&Bath in Brookland*;322298965;20017;38.93401;-76.99097;Private room;66;1;48;2023-01-12;1.55;4;76;37;Washington D.C.
31674728;Bright and Sunny Bedroom in Inner Sunset;137211962;94122;37.76142;-122.47448;Private room;34;30;9;2023-01-31;0.19;6;26;2;San Francisco
725495545559663283;201B - Spacious & Cozy 2BD in Portola FWY 101, 280;474990287;94134;37.73057;-122.40485;Entire home/apt;119;30;0;0;0.0;2;175;0;San Francisco
50310528;#lD47 Double Sunny Room in near SoMa / Center;267895362;94103;37.76945;-122.42379;Private room;54;365;1;2021-07-01;0.05;55;364;0;San Francisco
10137578;Charming bedroom in Bernal Heights;52025286;94110;37.73628;-122.41252;Private room;85;2;284;2023-01-13;3.31;1;357;18;San Francisco
663960566637544408;Colorful bohemian spacious furnished room;24091826;94112;37.72468;-122.43184;Private room;55;10;8;2023-03-02;1.14;5;131;8;San Francisco
20624816;Basement Apartment, ample parking;11604993;20011;38.94837;-77.01926;Entire home/apt;65;31;0;0;0.0;1;0;0;Washington D.C.
21160435;★ Free Parking • Cozy Room With Full-Size Bed ★;7882953;20017;38.94672;-76.99333;Private room;90;3;58;2023-01-22;0.87;3;364;10;Washington D.C.
26785153;Spacious Luxury Historic Loft in Downtown SF;201414298;94105;37.78818;-122.38828;Entire home/apt;283;365;5;2021-06-02;0.1;1;359;0;San Francisco
40112466;Modern and Chic Renovated Master Suite w/ Bath;309026529;94110;37.74889;-122.41571;Private room;87;30;33;2022-12-03;0.83;3;199;2;San Francisco
11911651;Brand new home with views. Close to everything.;63549522;94107;37.76065;-122.39706;Entire home/apt;995;3;76;2023-02-19;0.95;1;30;16;San Francisco
36348357;Comfy & Cozy w/ Master Ensuite;22801245;20011;38.94932;-77.01696;Private room;90;5;23;2022-10-30;0.54;5;365;11;Washington D.C.
1392204;HISTORIC HOME Large Pvt Bedroom(s) & Bath PARKING;7526456;94127;37.73222;-122.46171;Private room;119;3;267;2022-09-26;2.28;2;152;17;San Francisco
17303429;Entire Georgetown Garden Apartment;1436380;20007;38.91482;-77.07342;Entire home/apt;100;4;14;2022-12-16;0.19;1;165;4;Washington D.C.
33083210;Modern, convenient townhome near H Street;17741442;20002;38.90296;-76.98415;Entire home/apt;189;2;22;2022-11-20;0.45;2;0;7;Washington D.C.
22015376;Huge 2BD/2BA Apartment in Heart of The Castro;107400974;94114;37.76035;-122.43505;Entire home/apt;345;7;11;2022-04-21;0.17;2;70;3;San Francisco
1212822;"""Designer  Showplace  Home""  in the Marina";1700823;94123;37.80494;-122.44457;Entire home/apt;310;30;42;2023-02-22;0.36;2;4;2;San Francisco
37945689;1 Month Minimum Stays on Capitol Hill near Metro;69203193;20002;38.8944206237793;-76.99826049804688;Entire home/apt;78;31;7;2022-12-11;0.18;35;226;3;Washington D.C.
45752245;hidden Studio in Ashbury Heights;6763925;94117;37.76613;-122.44475;Entire home/apt;90;30;0;0;0.0;9;340;0;San Francisco
973608;Nice cozy basement room in the Bloomingdale area;315148;20001;38.91999;-77.01361;Private room;30;31;4;2016-05-12;0.04;38;365;0;Washington D.C.
12865283;Charming row house apartment near everything;5094757;20009;38.91374;-77.03842;Entire home/apt;183;1;406;2023-03-07;5.23;1;86;40;Washington D.C.
27082654;Spacious 3BD1.5BTH+GARAGE Prestigious neighborhood;203788591;94118;37.78724;-122.46002;Entire home/apt;136;30;17;2023-01-31;0.3;1;138;4;San Francisco
632710380510327412;Wonderful Queen Suite, By Golden Gate Park;176896176;94121;37.7743;-122.49334;Entire home/apt;117;1;21;2023-02-26;3.77;1;134;21;San Francisco
23204343;Private Windsor Terrace Guest Suite;172548751;94122;37.75841;-122.46508;Private room;65;30;4;2022-09-07;0.07;1;179;1;San Francisco
41931392;#aF15 Private room for 1-2 near Union Sq/Downtown;267895362;94109;37.79136;-122.41985;Private room;50;365;0;0;0.0;55;365;0;San Francisco
6523507;Hand Crafted Cottage;6777981;94131;37.74788;-122.43625;Entire home/apt;275;4;165;2023-03-03;1.78;1;332;27;San Francisco
6938818;Best Secret in Town;36381578;94121;37.78094;-122.50516;Private room;82;3;164;2023-02-20;1.75;3;305;22;San Francisco
23995986;DC Oasis!  The Hemingway Room;13563788;20018;38.93061;-76.9635;Private room;39;31;10;2018-06-04;0.17;1;0;0;Washington D.C.
18548006;Hey you! Bayview! Private 1 bedroom apartment.;51078965;94124;37.73138;-122.38296;Entire home/apt;125;3;112;2020-02-11;1.62;1;0;0;San Francisco
40415075;Modern Apt + Balcony in Noe Valley San Francisco;8117685;94110;37.7542;-122.42406;Entire home/apt;140;30;0;0;0.0;1;0;0;San Francisco
20212862;2B/2BA condo near H St NE!;4263869;20002;38.90188;-76.98919;Entire home/apt;73;31;16;2018-02-21;0.25;1;0;0;Washington D.C.
20155822;Charming 1 BR in the Heart of Nob Hill (sanitized);143421880;94109;37.79418;-122.41437;Entire home/apt;150;30;42;2022-12-08;0.63;1;81;3;San Francisco
7958214;Downtown Spacious Hotel/TS Studio;6346492;94102;37.78662;-122.40972;Private room;180;2;12;2016-10-27;0.13;29;0;0;San Francisco
4092017;Luxury 1BR Apt | Pool | Gym | Near White house;9419684;20005;38.899914;-77.03313;Entire home/apt;279;31;3;2016-03-22;0.03;32;352;0;Washington D.C.
32270141;Bright and spacious apartment in Columbia Heights;242152232;20009;38.92459;-77.03116;Entire home/apt;145;31;28;2019-06-12;0.57;1;0;0;Washington D.C.
834887974756320071;48 - Adorable & Plush 3B2B Upper Unit near BART;502791356;94112;37.71560262698468;-122.44326632038002;Entire home/apt;167;2;0;0;0.0;1;160;0;San Francisco
40174192;Monthly Room Rental in the Best Location;93042993;94133;37.79839;-122.41033;Private room;60;30;3;2022-07-31;0.08;1;202;1;San Francisco
43223129;Private Bedroom with Private Bathroom in SOMA;320776642;94103;37.77561;-122.41555;Private room;70;365;0;0;0.0;1;363;0;San Francisco
553417611309742694;Mid century modern gem · 2500 sq ft · Hot Tub;5622876;94131;37.74316;-122.44388;Entire home/apt;1045;3;5;2022-08-08;0.45;1;104;5;San Francisco
10729994;Artsy Mission Dwelling in a great neighborhood;7719339;94110;37.75379;-122.41242;Entire home/apt;116;30;91;2020-09-01;1.06;1;0;0;San Francisco
42073006;Capitol Hill Charm ~ Modern Refinement;333566085;20002;38.89574;-76.99283;Entire home/apt;99;1;108;2023-03-05;3.09;1;51;42;Washington D.C.
34084484;Entire Modern Bernal Home (3B/2B) w/ deck & yard;5758452;94110;37.73754;-122.41143;Entire home/apt;406;3;12;2023-01-16;2.28;1;177;12;San Francisco
40572183;Charming 1925 Merced Heights Home Guest Suite;43127380;94132;37.71974;-122.46515;Entire home/apt;143;3;147;2023-03-03;3.85;1;307;54;San Francisco
561489475078914207;"Free Parking; Motel in heart of SF; Standard King";444900066;94133;37.797432;-122.407883;Private room;118;1;432;2023-02-19;36.51;2;204;432;San Francisco
45220039;Private Suite by the rose garden;97174956;94118;37.77398;-122.47226;Entire home/apt;110;30;8;2023-01-28;0.41;1;0;5;San Francisco
12025727;Contemporary 1BD/BA in Noe Valley;5642683;94114;37.75262;-122.43167;Entire home/apt;152;30;30;2022-11-01;0.36;2;273;2;San Francisco
34906463;Red Victorian- Eden Hostel single bed shared room;117141107;94117;37.7708;-122.44369;Shared room;79;1;34;2020-03-13;0.74;43;0;0;San Francisco
39623270;Hotel Bijou, ADA Queen - Accessible Tub;266321575;94102;37.78536;-122.4088;Private room;129;1;7;2023-02-03;0.19;8;0;3;San Francisco
7902505;Your Private Space in Potrero Hill;4894789;94107;37.75459;-122.40114;Entire home/apt;121;2;143;2023-02-06;1.58;1;0;1;San Francisco
16629475;Inauguration Home Base - Good for Large Groups;20482300;20009;38.92691;-77.0289;Entire home/apt;100;31;0;0;0.0;1;0;0;Washington D.C.
27713331;Red Victorian - Jupiter Bunk shared room Hula Hoop;117141107;94117;37.76942;-122.44991;Shared room;50;1;21;2020-02-09;0.38;43;0;0;San Francisco
2455313;Lovely upscale spacious 3BR+ walk to restaurants;12556651;94110;37.74186;-122.41833;Entire home/apt;336;30;75;2021-12-28;0.69;2;0;0;San Francisco
33293217;Trinity Place - PARADISE;116932500;94103;37.77687;-122.41239;Entire home/apt;140;60;0;0;0.0;1;179;0;San Francisco
15267186;201 - Private & Clean, 2 beds, Sleeps 4 people!;93714995;94108;37.78931;-122.40588;Private room;133;1;214;2022-10-21;2.83;15;351;33;San Francisco
40591024;HERBERT Room with Hallway Bath;100390518;94102;37.7854;-122.40755;Private room;75;1;0;0;0.0;19;69;0;San Francisco
4638678;BARTLETT QUEEN;17042045;94102;37.78533;-122.4094;Private room;89;1;107;2022-09-25;1.09;46;69;3;San Francisco
23190751;Bright bedroom in Eckington rowhouse;26392545;20002;38.91925;-77.00666;Private room;70;16;15;2022-08-09;0.24;3;0;1;Washington D.C.
51002009;2 Bedroom 1 bath  apartment;73664622;94112;37.72064;-122.44384;Entire home/apt;150;2;6;2022-12-11;0.92;1;63;6;San Francisco
27628210;San Francisco View Estate - Cow Hollow area;3250725;94123;37.79734;-122.44249;Entire home/apt;667;30;0;0;0.0;1;278;0;San Francisco
54245906;❤️🌻Stylish Room w/ Comfy Twin Bed & Laundry❤️;226555948;94134;37.7266;-122.40328;Private room;46;120;4;2022-12-10;0.63;14;359;4;San Francisco
40984912;Bright and modern studio with great view;141601409;94110;37.74613;-122.41079;Entire home/apt;196;30;13;2023-02-08;0.34;1;32;6;San Francisco
4545885;Union Market Penthouse Apartment;22731277;20002;38.90164;-77.00206;Entire home/apt;190;1;812;2023-03-17;8.05;3;115;136;Washington D.C.
16469515;Friendly Home in San Francisco;8859272;94132;37.72491;-122.47399;Private room;40;30;4;2022-12-26;0.06;2;135;1;San Francisco
33076387;Cozy on Capitol Hill Near Metro Private Entrance;40490589;20003;38.88954;-76.9846;Entire home/apt;119;1;50;2023-03-16;1.17;1;67;18;Washington D.C.
